dest_node,source_node,weight,source_class,dest_class,edge_class
7441,313,1,0,1,0-1
7441,345,1,0,1,0-1
7441,1264,1,0,1,0-1
7441,1274,1,0,1,0-1
7442,175,1,0,1,0-1
7442,934,1,0,1,0-1
7443,749,1,0,1,0-1
7443,1690,1,0,1,0-1
7444,146,1,0,1,0-1
7444,250,1,0,1,0-1
7444,289,1,0,1,0-1
7444,290,1,0,1,0-1
7444,291,1,0,1,0-1
7445,980,1,0,1,0-1
7445,1016,1,0,1,0-1
7445,1418,1,0,1,0-1
7445,1502,1,0,1,0-1
7445,1540,1,0,1,0-1
7445,1671,1,0,1,0-1
7446,1435,1,0,1,0-1
7446,1438,1,0,1,0-1
7446,1440,1,0,1,0-1
7446,3187,1,0,1,0-1
7446,3730,1,0,1,0-1
7447,1435,1,0,1,0-1
7447,1438,1,0,1,0-1
7447,1440,1,0,1,0-1
7447,4568,1,0,1,0-1
7448,594,1,0,1,0-1
7448,1916,1,0,1,0-1
7448,3448,1,0,1,0-1
7449,146,1,0,1,0-1
7449,210,1,0,1,0-1
7449,290,1,0,1,0-1
7450,623,1,0,1,0-1
7450,1873,1,0,1,0-1
7450,1890,1,0,1,0-1
7450,2147,1,0,1,0-1
7450,3829,1,0,1,0-1
7451,969,1,0,1,0-1
7451,1031,1,0,1,0-1
7451,1208,1,0,1,0-1
7451,1540,1,0,1,0-1
7451,1678,1,0,1,0-1
7451,1679,1,0,1,0-1
7451,1680,1,0,1,0-1
7452,194,1,0,1,0-1
7452,1073,1,0,1,0-1
7452,1074,1,0,1,0-1
7452,2853,1,0,1,0-1
7453,749,1,0,1,0-1
7453,1689,1,0,1,0-1
7454,96,1,0,1,0-1
7454,634,1,0,1,0-1
7454,717,1,0,1,0-1
7454,718,1,0,1,0-1
7455,2353,1,0,1,0-1
7455,4304,1,0,1,0-1
7456,326,1,0,1,0-1
7456,1648,1,0,1,0-1
7457,796,1,0,1,0-1
7457,1261,1,0,1,0-1
7457,1272,1,0,1,0-1
7457,2028,1,0,1,0-1
7458,98,1,0,1,0-1
7458,146,1,0,1,0-1
7458,202,1,0,1,0-1
7458,984,1,0,1,0-1
7458,1829,1,0,1,0-1
7458,2244,1,0,1,0-1
7458,4569,1,0,1,0-1
7459,406,1,0,1,0-1
7459,1022,1,0,1,0-1
7459,1070,1,0,1,0-1
7459,1954,1,0,1,0-1
7460,335,1,0,1,0-1
7460,336,1,0,1,0-1
7460,1274,1,0,1,0-1
7460,1835,1,0,1,0-1
7460,1872,1,0,1,0-1
7460,2048,1,0,1,0-1
7461,560,1,0,1,0-1
7461,4503,1,0,1,0-1
7461,4570,1,0,1,0-1
7462,187,1,0,1,0-1
7462,290,1,0,1,0-1
7462,991,1,0,1,0-1
7462,1465,1,0,1,0-1
7462,2789,1,0,1,0-1
7462,4520,1,0,1,0-1
7463,1703,1,0,1,0-1
7463,1859,1,0,1,0-1
7463,2399,1,0,1,0-1
7463,2433,1,0,1,0-1
7463,3552,1,0,1,0-1
7463,3709,1,0,1,0-1
7464,2047,1,0,1,0-1
7464,2272,1,0,1,0-1
7464,3255,1,0,1,0-1
7464,4571,1,0,1,0-1
7465,623,1,0,1,0-1
7465,964,1,0,1,0-1
7465,1645,1,0,1,0-1
7465,2909,1,0,1,0-1
7466,610,1,0,1,0-1
7466,1539,1,0,1,0-1
7466,3464,1,0,1,0-1
7467,220,1,0,1,0-1
7467,2396,1,0,1,0-1
7467,2414,1,0,1,0-1
7468,2388,1,0,1,0-1
7468,2396,1,0,1,0-1
7468,4515,1,0,1,0-1
7469,276,1,0,1,0-1
7469,957,1,0,1,0-1
7469,958,1,0,1,0-1
7469,959,1,0,1,0-1
7470,2759,1,0,1,0-1
7470,2760,1,0,1,0-1
7471,498,1,0,1,0-1
7471,1644,1,0,1,0-1
7471,2271,1,0,1,0-1
7472,359,1,0,1,0-1
7472,1766,1,0,1,0-1
7472,2227,1,0,1,0-1
7472,2228,1,0,1,0-1
7473,2396,1,0,1,0-1
7473,2891,1,0,1,0-1
7473,4515,1,0,1,0-1
7474,896,1,0,1,0-1
7474,897,1,0,1,0-1
7474,969,1,0,1,0-1
7474,1679,1,0,1,0-1
7475,2384,1,0,1,0-1
7475,2524,1,0,1,0-1
7475,4508,1,0,1,0-1
7475,4572,1,0,1,0-1
7476,1282,1,0,1,0-1
7476,3733,1,0,1,0-1
7476,3742,1,0,1,0-1
7477,2299,1,0,1,0-1
7477,4573,1,0,1,0-1
7478,2713,1,0,1,0-1
7478,4522,1,0,1,0-1
7479,1943,1,0,1,0-1
7479,1974,1,0,1,0-1
7479,1975,1,0,1,0-1
7480,196,1,0,1,0-1
7480,969,1,0,1,0-1
7480,1031,1,0,1,0-1
7480,1679,1,0,1,0-1
7480,1891,1,0,1,0-1
7480,4199,1,0,1,0-1
7481,290,1,0,1,0-1
7481,424,1,0,1,0-1
7481,991,1,0,1,0-1
7481,3315,1,0,1,0-1
7481,4533,1,0,1,0-1
7482,231,1,0,1,0-1
7482,1096,1,0,1,0-1
7482,1097,1,0,1,0-1
7482,1195,1,0,1,0-1
7482,1196,1,0,1,0-1
7483,249,1,0,1,0-1
7483,623,1,0,1,0-1
7483,1873,1,0,1,0-1
7483,2839,1,0,1,0-1
7483,2884,1,0,1,0-1
7484,217,1,0,1,0-1
7484,1006,1,0,1,0-1
7484,2200,1,0,1,0-1
7484,4445,1,0,1,0-1
7485,387,1,0,1,0-1
7485,668,1,0,1,0-1
7485,821,1,0,1,0-1
7485,2236,1,0,1,0-1
7486,566,1,0,1,0-1
7486,662,1,0,1,0-1
7486,733,1,0,1,0-1
7487,1547,1,0,1,0-1
7487,2828,1,0,1,0-1
7487,4138,1,0,1,0-1
7487,4513,1,0,1,0-1
7487,4514,1,0,1,0-1
7487,4531,1,0,1,0-1
7488,323,1,0,1,0-1
7488,335,1,0,1,0-1
7488,1274,1,0,1,0-1
7488,1838,1,0,1,0-1
7488,2204,1,0,1,0-1
7489,346,1,0,1,0-1
7489,367,1,0,1,0-1
7489,969,1,0,1,0-1
7489,1448,1,0,1,0-1
7489,1679,1,0,1,0-1
7489,1895,1,0,1,0-1
7489,1896,1,0,1,0-1
7490,39,1,0,1,0-1
7490,1096,1,0,1,0-1
7490,1097,1,0,1,0-1
7490,1195,1,0,1,0-1
7490,1694,1,0,1,0-1
7491,2384,1,0,1,0-1
7491,2524,1,0,1,0-1
7491,4508,1,0,1,0-1
7491,4572,1,0,1,0-1
7492,282,1,0,1,0-1
7492,363,1,0,1,0-1
7492,949,1,0,1,0-1
7492,1665,1,0,1,0-1
7493,610,1,0,1,0-1
7493,1539,1,0,1,0-1
7493,2260,1,0,1,0-1
7493,3381,1,0,1,0-1
7494,1375,1,0,1,0-1
7494,2559,1,0,1,0-1
7494,3336,1,0,1,0-1
7494,3729,1,0,1,0-1
7495,86,1,0,1,0-1
7495,87,1,0,1,0-1
7495,88,1,0,1,0-1
7495,3565,1,0,1,0-1
7496,265,1,0,1,0-1
7496,290,1,0,1,0-1
7496,1003,1,0,1,0-1
7496,1004,1,0,1,0-1
7496,4574,1,0,1,0-1
7497,2308,1,0,1,0-1
7497,2436,1,0,1,0-1
7497,4575,1,0,1,0-1
7498,55,1,0,1,0-1
7498,3422,1,0,1,0-1
7499,839,1,0,1,0-1
7499,1859,1,0,1,0-1
7499,2523,1,0,1,0-1
7500,387,1,0,1,0-1
7500,668,1,0,1,0-1
7500,1050,1,0,1,0-1
7501,136,1,0,1,0-1
7501,172,1,0,1,0-1
7501,298,1,0,1,0-1
7501,1877,1,0,1,0-1
7501,1884,1,0,1,0-1
7501,1919,1,0,1,0-1
7502,1004,1,0,1,0-1
7502,1540,1,0,1,0-1
7502,1871,1,0,1,0-1
7502,2435,1,0,1,0-1
7502,4576,1,0,1,0-1
7503,1123,1,0,1,0-1
7503,1670,1,0,1,0-1
7503,1671,1,0,1,0-1
7503,4132,1,0,1,0-1
7503,4518,1,0,1,0-1
7504,1042,1,0,1,0-1
7504,4577,1,0,1,0-1
7505,1635,1,0,1,0-1
7505,3138,1,0,1,0-1
7505,3139,1,0,1,0-1
7505,3669,1,0,1,0-1
7506,1781,1,0,1,0-1
7506,2049,1,0,1,0-1
7507,289,1,0,1,0-1
7507,290,1,0,1,0-1
7507,969,1,0,1,0-1
7507,1453,1,0,1,0-1
7507,1454,1,0,1,0-1
7507,1676,1,0,1,0-1
7508,359,1,0,1,0-1
7508,2229,1,0,1,0-1
7508,2230,1,0,1,0-1
7508,3708,1,0,1,0-1
7509,55,1,0,1,0-1
7509,820,1,0,1,0-1
7509,3421,1,0,1,0-1
7510,128,1,0,1,0-1
7510,145,1,0,1,0-1
7510,1137,1,0,1,0-1
7510,4488,1,0,1,0-1
7510,4578,1,0,1,0-1
7511,141,1,0,1,0-1
7511,2375,1,0,1,0-1
7511,3233,1,0,1,0-1
7512,386,1,0,1,0-1
7512,1173,1,0,1,0-1
7512,1174,1,0,1,0-1
7513,1540,1,0,1,0-1
7513,2217,1,0,1,0-1
7513,4579,1,0,1,0-1
7513,4580,1,0,1,0-1
7514,1028,1,0,1,0-1
7514,1029,1,0,1,0-1
7514,1030,1,0,1,0-1
7515,1781,1,0,1,0-1
7515,4519,1,0,1,0-1
7516,367,1,0,1,0-1
7516,534,1,0,1,0-1
7516,2509,1,0,1,0-1
7516,3020,1,0,1,0-1
7516,3022,1,0,1,0-1
7516,3987,1,0,1,0-1
7517,2070,1,0,1,0-1
7517,2082,1,0,1,0-1
7517,2083,1,0,1,0-1
7518,218,1,0,1,0-1
7518,226,1,0,1,0-1
7518,356,1,0,1,0-1
7518,4524,1,0,1,0-1
7519,2386,1,0,1,0-1
7519,2387,1,0,1,0-1
7519,2389,1,0,1,0-1
7519,2413,1,0,1,0-1
7520,48,1,0,1,0-1
7520,610,1,0,1,0-1
7520,1418,1,0,1,0-1
7521,470,1,0,1,0-1
7521,1304,1,0,1,0-1
7521,4581,1,0,1,0-1
7522,1648,1,0,1,0-1
7522,3324,1,0,1,0-1
7523,196,1,0,1,0-1
7523,346,1,0,1,0-1
7523,969,1,0,1,0-1
7523,3131,1,0,1,0-1
7523,4582,1,0,1,0-1
7524,969,1,0,1,0-1
7524,1041,1,0,1,0-1
7524,1159,1,0,1,0-1
7524,1466,1,0,1,0-1
7524,1676,1,0,1,0-1
7525,1042,1,0,1,0-1
7525,1972,1,0,1,0-1
7525,2395,1,0,1,0-1
7526,379,1,0,1,0-1
7526,1152,1,0,1,0-1
7526,1153,1,0,1,0-1
7526,4583,1,0,1,0-1
7527,154,1,0,1,0-1
7527,522,1,0,1,0-1
7527,1768,1,0,1,0-1
7528,290,1,0,1,0-1
7528,1464,1,0,1,0-1
7528,1465,1,0,1,0-1
7528,2789,1,0,1,0-1
7528,4520,1,0,1,0-1
7529,1633,1,0,1,0-1
7529,3377,1,0,1,0-1
7529,3447,1,0,1,0-1
7530,1421,1,0,1,0-1
7530,1422,1,0,1,0-1
7530,3537,1,0,1,0-1
7531,3356,1,0,1,0-1
7531,3365,1,0,1,0-1
7531,3659,1,0,1,0-1
7532,2389,1,0,1,0-1
7532,2391,1,0,1,0-1
7532,3587,1,0,1,0-1
7533,515,1,0,1,0-1
7533,1318,1,0,1,0-1
7533,3355,1,0,1,0-1
7533,3551,1,0,1,0-1
7533,4505,1,0,1,0-1
7534,623,1,0,1,0-1
7534,1645,1,0,1,0-1
7534,3466,1,0,1,0-1
7535,3585,1,0,1,0-1
7535,4584,1,0,1,0-1
7536,45,1,0,1,0-1
7536,99,1,0,1,0-1
7536,203,1,0,1,0-1
7536,204,1,0,1,0-1
7536,4585,1,0,1,0-1
7537,59,1,0,1,0-1
7537,67,1,0,1,0-1
7537,1189,1,0,1,0-1
7538,2147,1,0,1,0-1
7538,2476,1,0,1,0-1
7538,4188,1,0,1,0-1
7538,4517,1,0,1,0-1
7539,101,1,0,1,0-1
7539,778,1,0,1,0-1
7539,3618,1,0,1,0-1
7540,11,1,0,1,0-1
7540,475,1,0,1,0-1
7540,3979,1,0,1,0-1
7541,680,1,0,1,0-1
7541,681,1,0,1,0-1
7541,852,1,0,1,0-1
7541,2005,1,0,1,0-1
7542,2389,1,0,1,0-1
7542,3143,1,0,1,0-1
7543,1260,1,0,1,0-1
7543,2513,1,0,1,0-1
7543,3371,1,0,1,0-1
7544,266,1,0,1,0-1
7544,623,1,0,1,0-1
7544,1890,1,0,1,0-1
7544,1927,1,0,1,0-1
7544,2147,1,0,1,0-1
7544,2777,1,0,1,0-1
7544,3063,1,0,1,0-1
7545,329,1,0,1,0-1
7545,339,1,0,1,0-1
7545,2217,1,0,1,0-1
7545,2389,1,0,1,0-1
7545,2416,1,0,1,0-1
7545,3382,1,0,1,0-1
7545,3463,1,0,1,0-1
7545,4586,1,0,1,0-1
7546,387,1,0,1,0-1
7546,821,1,0,1,0-1
7546,1050,1,0,1,0-1
7547,125,1,0,1,0-1
7547,293,1,0,1,0-1
7547,4534,1,0,1,0-1
7548,171,1,0,1,0-1
7548,179,1,0,1,0-1
7548,1006,1,0,1,0-1
7548,1846,1,0,1,0-1
7548,2200,1,0,1,0-1
7549,560,1,0,1,0-1
7549,561,1,0,1,0-1
7550,979,1,0,1,0-1
7550,1766,1,0,1,0-1
7550,1786,1,0,1,0-1
7550,4587,1,0,1,0-1
7551,1387,1,0,1,0-1
7551,3302,1,0,1,0-1
7551,4588,1,0,1,0-1
7552,306,1,0,1,0-1
7552,3511,1,0,1,0-1
7553,623,1,0,1,0-1
7553,1002,1,0,1,0-1
7553,1890,1,0,1,0-1
7553,2147,1,0,1,0-1
7553,4188,1,0,1,0-1
7554,1139,1,0,1,0-1
7555,34,1,0,1,0-1
7555,124,1,0,1,0-1
7555,1404,1,0,1,0-1
7555,1752,1,0,1,0-1
7555,3250,1,0,1,0-1
7555,3252,1,0,1,0-1
7556,0,1,0,1,0-1
7556,146,1,0,1,0-1
7556,236,1,0,1,0-1
7556,4530,1,0,1,0-1
7557,218,1,0,1,0-1
7557,293,1,0,1,0-1
7557,4184,1,0,1,0-1
7558,1150,1,0,1,0-1
7558,1202,1,0,1,0-1
7559,1843,1,0,1,0-1
7559,2189,1,0,1,0-1
7559,4589,1,0,1,0-1
7559,4590,1,0,1,0-1
7560,158,1,0,1,0-1
7560,348,1,0,1,0-1
7560,349,1,0,1,0-1
7560,350,1,0,1,0-1
7560,351,1,0,1,0-1
7561,218,1,0,1,0-1
7561,1382,1,0,1,0-1
7561,2881,1,0,1,0-1
7561,3461,1,0,1,0-1
7562,146,1,0,1,0-1
7562,1682,1,0,1,0-1
7562,1871,1,0,1,0-1
7563,1123,1,0,1,0-1
7563,1670,1,0,1,0-1
7563,1671,1,0,1,0-1
7563,1672,1,0,1,0-1
7563,4516,1,0,1,0-1
7563,4591,1,0,1,0-1
7564,902,1,0,1,0-1
7564,2746,1,0,1,0-1
7564,3726,1,0,1,0-1
7565,179,1,0,1,0-1
7565,1006,1,0,1,0-1
7565,1846,1,0,1,0-1
7565,2200,1,0,1,0-1
7565,4592,1,0,1,0-1
7566,393,1,0,1,0-1
7566,1062,1,0,1,0-1
7566,1862,1,0,1,0-1
7566,3006,1,0,1,0-1
7566,3170,1,0,1,0-1
7566,3607,1,0,1,0-1
7566,3608,1,0,1,0-1
7566,4523,1,0,1,0-1
7567,1096,1,0,1,0-1
7567,1097,1,0,1,0-1
7567,1196,1,0,1,0-1
7567,1695,1,0,1,0-1
7567,3253,1,0,1,0-1
7567,4593,1,0,1,0-1
7567,4594,1,0,1,0-1
7568,108,1,0,1,0-1
7568,955,1,0,1,0-1
7569,733,1,0,1,0-1
7569,1868,1,0,1,0-1
7569,3005,1,0,1,0-1
7569,3552,1,0,1,0-1
7570,290,1,0,1,0-1
7570,424,1,0,1,0-1
7570,990,1,0,1,0-1
7570,991,1,0,1,0-1
7570,1471,1,0,1,0-1
7570,3315,1,0,1,0-1
7571,32,1,0,1,0-1
7571,1808,1,0,1,0-1
7571,2259,1,0,1,0-1
7572,172,1,0,1,0-1
7572,991,1,0,1,0-1
7572,1877,1,0,1,0-1
7572,1978,1,0,1,0-1
7573,53,1,0,1,0-1
7573,1892,1,0,1,0-1
7573,1893,1,0,1,0-1
7574,1170,1,0,1,0-1
7574,1177,1,0,1,0-1
7574,4595,1,0,1,0-1
7575,48,1,0,1,0-1
7575,610,1,0,1,0-1
7575,3985,1,0,1,0-1
7576,1226,1,0,1,0-1
7576,3078,1,0,1,0-1
7576,3079,1,0,1,0-1
7577,875,1,0,1,0-1
7577,2225,1,0,1,0-1
7577,4596,1,0,1,0-1
7577,4597,1,0,1,0-1
7578,228,1,0,1,0-1
7578,3354,1,0,1,0-1
7578,4510,1,0,1,0-1
7579,89,1,0,1,0-1
7579,1009,1,0,1,0-1
7579,2418,1,0,1,0-1
7579,3418,1,0,1,0-1
7579,3419,1,0,1,0-1
7580,1824,1,0,1,0-1
7580,1877,1,0,1,0-1
7580,1878,1,0,1,0-1
7581,180,1,0,1,0-1
7581,216,1,0,1,0-1
7581,281,1,0,1,0-1
7581,307,1,0,1,0-1
7582,839,1,0,1,0-1
7582,840,1,0,1,0-1
7583,186,1,0,1,0-1
7583,214,1,0,1,0-1
7583,215,1,0,1,0-1
7583,593,1,0,1,0-1
7583,2421,1,0,1,0-1
7583,4598,1,0,1,0-1
7584,453,1,0,1,0-1
7584,1781,1,0,1,0-1
7585,1006,1,0,1,0-1
7585,1846,1,0,1,0-1
7585,2200,1,0,1,0-1
7585,2454,1,0,1,0-1
7585,4599,1,0,1,0-1
7586,719,1,0,1,0-1
7586,3567,1,0,1,0-1
7586,4600,1,0,1,0-1
7587,98,1,0,1,0-1
7587,202,1,0,1,0-1
7587,204,1,0,1,0-1
7587,1829,1,0,1,0-1
7587,1899,1,0,1,0-1
7587,2970,1,0,1,0-1
7588,136,1,0,1,0-1
7588,172,1,0,1,0-1
7588,3075,1,0,1,0-1
7588,4464,1,0,1,0-1
4601,11235,1,0,3,0-3
4602,11235,1,0,3,0-3
4603,11235,1,0,3,0-3
4604,11235,1,0,3,0-3
4605,11235,1,0,3,0-3
4606,11235,1,0,3,0-3
4607,11235,1,0,3,0-3
4608,11235,1,0,3,0-3
4609,11235,1,0,3,0-3
4610,11235,1,0,3,0-3
4611,11235,1,0,3,0-3
4612,11235,1,0,3,0-3
4613,11235,1,0,3,0-3
4614,11235,1,0,3,0-3
4615,11235,1,0,3,0-3
4616,11235,1,0,3,0-3
4617,11235,1,0,3,0-3
4618,11235,1,0,3,0-3
4619,11235,1,0,3,0-3
4620,11235,1,0,3,0-3
4621,11235,1,0,3,0-3
4622,11235,1,0,3,0-3
4623,11235,1,0,3,0-3
4624,11235,1,0,3,0-3
4625,11235,1,0,3,0-3
4626,11235,1,0,3,0-3
4627,11235,1,0,3,0-3
4628,11235,1,0,3,0-3
4629,11235,1,0,3,0-3
4630,11235,1,0,3,0-3
4631,11235,1,0,3,0-3
4632,11235,1,0,3,0-3
4633,11235,1,0,3,0-3
4634,11235,1,0,3,0-3
4635,11235,1,0,3,0-3
4636,11235,1,0,3,0-3
4637,11235,1,0,3,0-3
4638,11235,1,0,3,0-3
4639,11235,1,0,3,0-3
4640,11235,1,0,3,0-3
4641,11235,1,0,3,0-3
4642,11235,1,0,3,0-3
4643,11235,1,0,3,0-3
4644,11235,1,0,3,0-3
4645,11235,1,0,3,0-3
4646,11235,1,0,3,0-3
4647,11235,1,0,3,0-3
4648,11235,1,0,3,0-3
4649,11235,1,0,3,0-3
4650,11235,1,0,3,0-3
4651,11235,1,0,3,0-3
4652,11235,1,0,3,0-3
4653,11235,1,0,3,0-3
4654,11235,1,0,3,0-3
4655,11235,1,0,3,0-3
4656,11235,1,0,3,0-3
4657,11235,1,0,3,0-3
4658,11235,1,0,3,0-3
4659,11235,1,0,3,0-3
4660,11235,1,0,3,0-3
4661,11235,1,0,3,0-3
4662,11235,1,0,3,0-3
4663,11235,1,0,3,0-3
4664,11235,1,0,3,0-3
4665,11235,1,0,3,0-3
4666,11235,1,0,3,0-3
4667,11235,1,0,3,0-3
4668,11235,1,0,3,0-3
4669,11235,1,0,3,0-3
4670,11235,1,0,3,0-3
4671,11235,1,0,3,0-3
4672,11235,1,0,3,0-3
4673,11235,1,0,3,0-3
4674,11235,1,0,3,0-3
4675,11235,1,0,3,0-3
4676,11235,1,0,3,0-3
4677,11235,1,0,3,0-3
4678,11235,1,0,3,0-3
4679,11235,1,0,3,0-3
4680,11235,1,0,3,0-3
4681,11235,1,0,3,0-3
4682,11235,1,0,3,0-3
4683,11235,1,0,3,0-3
4684,11235,1,0,3,0-3
4685,11235,1,0,3,0-3
4686,11235,1,0,3,0-3
4687,11235,1,0,3,0-3
4688,11235,1,0,3,0-3
4689,11235,1,0,3,0-3
4690,11235,1,0,3,0-3
4691,11235,1,0,3,0-3
4692,11235,1,0,3,0-3
4693,11235,1,0,3,0-3
4694,11235,1,0,3,0-3
4695,11235,1,0,3,0-3
4696,11235,1,0,3,0-3
4697,11235,1,0,3,0-3
4698,11235,1,0,3,0-3
4699,11235,1,0,3,0-3
4700,11235,1,0,3,0-3
4701,11235,1,0,3,0-3
4702,11235,1,0,3,0-3
4703,11235,1,0,3,0-3
4704,11235,1,0,3,0-3
4705,11235,1,0,3,0-3
4706,11235,1,0,3,0-3
4707,11235,1,0,3,0-3
4708,11235,1,0,3,0-3
4709,11235,1,0,3,0-3
4710,11235,1,0,3,0-3
4711,11235,1,0,3,0-3
4712,11235,1,0,3,0-3
4713,11235,1,0,3,0-3
4714,11235,1,0,3,0-3
4715,11235,1,0,3,0-3
4716,11235,1,0,3,0-3
4717,11235,1,0,3,0-3
4718,11235,1,0,3,0-3
4719,11235,1,0,3,0-3
4720,11235,1,0,3,0-3
4721,11235,1,0,3,0-3
4722,11235,1,0,3,0-3
4723,11235,1,0,3,0-3
4724,11235,1,0,3,0-3
4725,11235,1,0,3,0-3
4726,11235,1,0,3,0-3
4727,11235,1,0,3,0-3
4728,11235,1,0,3,0-3
4729,11235,1,0,3,0-3
4730,11235,1,0,3,0-3
4731,11235,1,0,3,0-3
4732,11235,1,0,3,0-3
4733,11235,1,0,3,0-3
4734,11235,1,0,3,0-3
4735,11235,1,0,3,0-3
4736,11235,1,0,3,0-3
4737,11235,1,0,3,0-3
4738,11235,1,0,3,0-3
4739,11235,1,0,3,0-3
4740,11235,1,0,3,0-3
4741,11235,1,0,3,0-3
4742,11235,1,0,3,0-3
4743,11235,1,0,3,0-3
4744,11235,1,0,3,0-3
4745,11235,1,0,3,0-3
4746,11235,1,0,3,0-3
4747,11235,1,0,3,0-3
4748,11235,1,0,3,0-3
4749,11235,1,0,3,0-3
4750,11235,1,0,3,0-3
4751,11235,1,0,3,0-3
4752,11235,1,0,3,0-3
4753,11235,1,0,3,0-3
4754,11235,1,0,3,0-3
4755,11235,1,0,3,0-3
4756,11235,1,0,3,0-3
4757,11235,1,0,3,0-3
4758,11235,1,0,3,0-3
4759,11235,1,0,3,0-3
4760,11235,1,0,3,0-3
4761,11235,1,0,3,0-3
4762,11235,1,0,3,0-3
4763,11235,1,0,3,0-3
4764,11235,1,0,3,0-3
4765,11235,1,0,3,0-3
4766,11235,1,0,3,0-3
4767,11235,1,0,3,0-3
4768,11235,1,0,3,0-3
4769,11235,1,0,3,0-3
4770,11235,1,0,3,0-3
4771,11235,1,0,3,0-3
4772,11235,1,0,3,0-3
4773,11235,1,0,3,0-3
4774,11235,1,0,3,0-3
4775,11235,1,0,3,0-3
4776,11235,1,0,3,0-3
4777,11235,1,0,3,0-3
4778,11235,1,0,3,0-3
4779,11235,1,0,3,0-3
4780,11235,1,0,3,0-3
4781,11235,1,0,3,0-3
4782,11235,1,0,3,0-3
4783,11235,1,0,3,0-3
4784,11235,1,0,3,0-3
4785,11235,1,0,3,0-3
4786,11235,1,0,3,0-3
4787,11235,1,0,3,0-3
4788,11235,1,0,3,0-3
4789,11235,1,0,3,0-3
4790,11235,1,0,3,0-3
4791,11235,1,0,3,0-3
4792,11235,1,0,3,0-3
4793,11235,1,0,3,0-3
4794,11235,1,0,3,0-3
4795,11235,1,0,3,0-3
4796,11235,1,0,3,0-3
4797,11235,1,0,3,0-3
4798,11235,1,0,3,0-3
4799,11235,1,0,3,0-3
4800,11235,1,0,3,0-3
4801,11235,1,0,3,0-3
4802,11235,1,0,3,0-3
4803,11235,1,0,3,0-3
4804,11235,1,0,3,0-3
4805,11235,1,0,3,0-3
4806,11235,1,0,3,0-3
4807,11235,1,0,3,0-3
4808,11235,1,0,3,0-3
4809,11235,1,0,3,0-3
4810,11235,1,0,3,0-3
4811,11235,1,0,3,0-3
4812,11235,1,0,3,0-3
4813,11235,1,0,3,0-3
4814,11235,1,0,3,0-3
4815,11235,1,0,3,0-3
4816,11235,1,0,3,0-3
4817,11235,1,0,3,0-3
4818,11235,1,0,3,0-3
4819,11235,1,0,3,0-3
4820,11235,1,0,3,0-3
4821,11235,1,0,3,0-3
4822,11235,1,0,3,0-3
4823,11235,1,0,3,0-3
4824,11235,1,0,3,0-3
4825,11235,1,0,3,0-3
4826,11235,1,0,3,0-3
4827,11235,1,0,3,0-3
4828,11235,1,0,3,0-3
4829,11235,1,0,3,0-3
4830,11235,1,0,3,0-3
4831,11235,1,0,3,0-3
4832,11235,1,0,3,0-3
4833,11235,1,0,3,0-3
4834,11235,1,0,3,0-3
4835,11235,1,0,3,0-3
4836,11235,1,0,3,0-3
4837,11235,1,0,3,0-3
4838,11235,1,0,3,0-3
4839,11235,1,0,3,0-3
4840,11235,1,0,3,0-3
4841,11235,1,0,3,0-3
4842,11235,1,0,3,0-3
4843,11235,1,0,3,0-3
4844,11235,1,0,3,0-3
4845,11235,1,0,3,0-3
4846,11235,1,0,3,0-3
4847,11235,1,0,3,0-3
4848,11235,1,0,3,0-3
4849,11235,1,0,3,0-3
4850,11235,1,0,3,0-3
4851,11235,1,0,3,0-3
4852,11235,1,0,3,0-3
4853,11235,1,0,3,0-3
4854,11235,1,0,3,0-3
4855,11235,1,0,3,0-3
4856,11235,1,0,3,0-3
4857,11235,1,0,3,0-3
4858,11235,1,0,3,0-3
4859,11235,1,0,3,0-3
4860,11235,1,0,3,0-3
4861,11235,1,0,3,0-3
4862,11235,1,0,3,0-3
4863,11235,1,0,3,0-3
4864,11235,1,0,3,0-3
4865,11235,1,0,3,0-3
4866,11235,1,0,3,0-3
4867,11235,1,0,3,0-3
4868,11235,1,0,3,0-3
4869,11235,1,0,3,0-3
4870,11235,1,0,3,0-3
4871,11235,1,0,3,0-3
4872,11235,1,0,3,0-3
4873,11235,1,0,3,0-3
4874,11235,1,0,3,0-3
4875,11235,1,0,3,0-3
4876,11235,1,0,3,0-3
4877,11235,1,0,3,0-3
4878,11235,1,0,3,0-3
4879,11235,1,0,3,0-3
4880,11235,1,0,3,0-3
4881,11235,1,0,3,0-3
4882,11235,1,0,3,0-3
4883,11235,1,0,3,0-3
4884,11235,1,0,3,0-3
4885,11235,1,0,3,0-3
4886,11235,1,0,3,0-3
4887,11235,1,0,3,0-3
4888,11235,1,0,3,0-3
4889,11235,1,0,3,0-3
4890,11235,1,0,3,0-3
4891,11235,1,0,3,0-3
4892,11235,1,0,3,0-3
4893,11235,1,0,3,0-3
4894,11235,1,0,3,0-3
4895,11235,1,0,3,0-3
4896,11235,1,0,3,0-3
4897,11235,1,0,3,0-3
4898,11235,1,0,3,0-3
4899,11235,1,0,3,0-3
4900,11235,1,0,3,0-3
4901,11235,1,0,3,0-3
4902,11235,1,0,3,0-3
4903,11235,1,0,3,0-3
4904,11235,1,0,3,0-3
4905,11235,1,0,3,0-3
4906,11235,1,0,3,0-3
4907,11235,1,0,3,0-3
4908,11235,1,0,3,0-3
4909,11235,1,0,3,0-3
4910,11235,1,0,3,0-3
